"TOA5","CR6Series_BVRplatform","CR6","13030","CR6.Std.10.02 CR6-WIFI.05","CPU:BVR_Platform_20210611.CR6","50388","bvre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","doobs_6","dosat_6","dotemp_6","doobs_13","dosat_13","dotemp_13","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","TSS_mgL_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_13"
"2021-11-09 14:10:00",11126,14.06,25.26,22.52661,24.05895,26.078,12.25677,12.09542,11.95541,11.4446,11.30743,11.12603,11.12387,11.07412,10.9949,10.81649,9.43958,87.69806,12.05373,8.254815,74.68338,10.89828,211109,150759,12.155,22.65,30.02,19.51,94.25,10.12,1.54,6.22,0.37,0.4,3.82,11.11,2.75,0,2.66,1.876,4.39,12.61,1.18,14.49485,10.8922
"2021-11-09 14:20:00",11127,14.01,25.35,23.2507,24.31973,29.82125,12.28845,12.07861,11.96133,11.44055,11.30609,11.11181,11.08596,10.98193,10.8833,10.81524,9.42914,87.58235,12.04437,8.262865,74.76433,10.90293,211109,151759,12.165,22.66,30.02,19.51,94.27,10.12,1.76,7.08,0.41,0.43,3.82,11.12,2.69,0,2.66,1.873,4.39,12.6,1.18,14.4974,10.89379
"2021-11-09 14:30:00",11128,14.03,25.47,24.11074,25.14233,31.97204,12.27987,12.11175,11.94464,11.37249,11.2781,11.108,10.99581,10.95092,10.8843,10.82202,9.38869,87.17873,12.03026,8.276206,74.88855,10.90495,211109,152759,12.18,22.67,30.01,19.51,94.07,10.1,1.59,6.42,0.37,0.39,3.82,11.1,2.66,0,2.66,1.872,4.39,12.6,1.17,14.49633,10.90112
"2021-11-09 14:40:00",11129,14.03,25.57,23.55734,24.93765,30.42169,12.29168,12.09469,11.90017,11.36236,11.20266,11.12286,10.96639,10.93661,10.87115,10.82882,9.30129,86.1882,11.93909,8.272488,74.86971,10.91347,211109,153759,12.188,22.67,30.02,19.51,94.04,10.09,1.72,6.94,0.38,0.4,3.82,11.09,2.65,0,2.66,1.871,4.39,12.61,1.18,14.49346,10.90759
"2021-11-09 14:50:00",11130,14.03,25.63,24.23968,23.63384,24.17178,12.36108,12.07455,11.83349,11.33315,11.20947,11.02291,10.99386,10.94522,10.89562,10.82842,9.22866,85.46865,11.91513,8.289391,75.03477,10.92045,211109,154759,12.156,22.65,30.02,19.51,93.93,10.09,2.01,8.1,0.44,0.46,3.83,11.14,2.72,0,2.65,1.868,4.39,12.6,1.17,14.49588,10.91056
"2021-11-09 15:00:00",11131,13.72,25.65,23.11489,22.40951,22.014,12.46719,12.0422,11.66787,11.2828,11.2095,11.00332,11.00909,10.95284,10.92159,10.84304,9.28594,85.73035,11.77791,8.301965,75.1942,10.94664,211109,155759,12.142,22.64,30.02,19.51,93.97,10.09,2.05,8.25,0.44,0.46,3.84,11.15,2.8,0,2.65,1.867,4.39,12.38,1.18,14.49634,10.9326
"2021-11-09 15:10:00",11132,13.62,25.47,21.96758,21.66992,20.65878,12.60803,12.01962,11.56472,11.27551,11.18496,11.01129,10.97384,10.95913,10.91223,10.84051,9.21885,84.97099,11.70592,8.2806,74.9951,10.94338,211109,160759,12.129,22.63,30.01,19.51,93.92,10.09,1.53,6.17,0.38,0.4,3.83,11.15,2.77,0,2.65,1.869,4.39,12.19,1.17,14.49167,10.92363
"2021-11-09 15:20:00",11133,13.59,25.16,21.80575,21.32894,20.7676,12.36328,12.02053,11.54681,11.21252,11.1094,10.99853,10.98297,10.95138,10.90414,10.85089,9.24349,85.15077,11.6816,8.31825,75.33512,10.94291,211109,161759,12.06,22.59,30.01,19.51,93.69,10.08,1.86,7.5,0.43,0.45,3.84,11.15,2.59,0,2.65,1.868,4.39,12.13,1.19,14.49384,10.93192
"2021-11-09 15:30:00",11134,13.57,24.81,21.04196,20.48733,19.46118,12.1531,11.97415,11.50454,11.20623,11.09146,10.98693,10.96942,10.94937,10.91064,10.84863,9.20097,84.6255,11.61265,8.298802,75.15747,10.94198,211109,162759,12.037,22.58,30.01,19.51,93.51,10.07,2.11,8.49,0.46,0.48,3.84,11.15,2.7,0,2.65,1.869,4.39,12.12,1.18,14.49628,10.926
"2021-11-09 15:40:00",11135,13.57,24.43,20.62683,20.63275,19.55969,12.21398,11.97335,11.48171,11.19094,11.0657,11.00149,10.98327,10.94393,10.90231,10.85598,9.19297,84.50997,11.59108,8.284379,75.03046,10.944,211109,163759,12.04,22.58,30.01,19.5,93.55,10.07,1.81,7.27,0.44,0.46,3.83,11.14,2.57,0,2.66,1.871,4.39,12.12,1.19,14.49327,10.94056
"2021-11-09 15:50:00",11136,13.49,24.04,20.2077,19.59146,18.70266,12.23492,11.92623,11.40554,11.18359,11.06564,11.0064,11.01339,10.96185,10.90994,10.86196,9.15432,84.04635,11.53484,8.299236,75.17464,10.94956,211109,164759,11.99,22.55,30.01,19.51,93.29,10.06,2.05,8.25,0.45,0.47,3.84,11.16,2.7,0,2.65,1.87,4.39,12.12,1.17,14.49416,10.94095
"2021-11-09 16:00:00",11137,13.47,23.63,19.72625,19.74975,18.66467,12.19262,11.91674,11.33071,11.16354,11.07067,11.01538,10.99652,10.96688,10.92196,10.87686,9.08083,83.21653,11.45377,8.322508,75.41605,10.96708,211109,165759,11.991,22.55,30.01,19.51,93.4,10.07,2.09,8.4,0.46,0.48,3.84,11.15,2.65,0,2.66,1.87,4.39,12.12,1.18,14.49563,10.95608
"2021-11-09 16:10:00",11138,13.47,23.27,18.62774,18.20138,17.05142,12.07205,11.91177,11.29397,11.07366,11.07614,11.00903,10.99017,10.9555,10.93319,10.87243,9.0061,82.39929,11.38389,8.335749,75.53528,10.96661,211109,170759,11.975,22.54,30,19.5,93.27,10.06,2.2,8.87,0.45,0.48,3.85,11.19,2.59,0,2.66,1.873,4.39,12.02,1.17,14.49384,10.95746
"2021-11-09 16:20:00",11139,13.44,22.79,17.86111,17.43246,16.38363,12.17962,11.66082,11.28503,11.06921,11.08215,11.01162,11.00021,10.96481,10.94503,10.87133,9.01146,82.41787,11.36769,8.31617,75.35786,10.96661,211109,171759,11.926,22.51,30,19.5,93.36,10.08,2.53,10.18,0.43,0.45,3.85,11.2,2.77,0,2.66,1.874,4.39,12,1.18,14.49339,10.9541
"2021-11-09 16:30:00",11140,13.45,22.21,17.07623,16.64889,15.7261,12.18142,11.57607,11.24758,11.07553,11.0913,11.0119,11.01214,10.96478,10.9584,10.88195,8.96657,81.9612,11.3433,8.326993,75.45631,10.96693,211109,172759,11.661,22.35,29.99,19.49,91.1,9.89,1.99,8.01,0.48,0.51,3.85,11.2,2.83,0,2.66,1.872,4.39,11.98,1.18,14.49595,10.96245
"2021-11-09 16:40:00",11141,13.44,21.58,16.36007,15.94995,15.14269,12.1155,11.52444,11.23751,11.0823,11.09686,11.01028,11.00149,10.98348,10.96447,10.89724,8.936555,81.63773,11.31721,8.350301,75.69554,10.98288,211109,173759,11.631,22.33,29.99,19.49,90.73,9.86,1.74,7.02,0.47,0.49,3.85,11.2,2.77,0,2.66,1.873,4.39,12,1.18,14.49441,10.97716
"2021-11-09 16:50:00",11142,13.41,20.95,15.84484,15.32058,14.13653,12.12643,11.51611,11.22943,11.08434,11.10311,11.01657,10.99932,10.98559,10.97058,10.90573,8.918735,81.46851,11.3138,8.351059,75.7146,10.98985,211109,174759,11.642,22.34,29.99,19.49,90.8,9.87,1.51,6.11,0.42,0.44,3.84,11.16,2.77,0,2.66,1.874,4.39,11.98,1.17,14.49418,10.98589
"2021-11-09 17:00:00",11143,13.38,20.35,15.13613,14.72174,13.73763,12.148,11.4627,11.20324,11.08874,11.11025,11.01,10.99319,10.98464,10.984,10.91012,8.895586,81.215,11.29126,8.36773,75.86974,10.99202,211109,175759,11.594,22.31,30,19.5,90.46,9.84,2.04,8.22,0.47,0.49,3.86,11.23,3.01,0,2.66,1.875,4.39,11.94,1.18,14.49493,10.98546
"2021-11-09 17:10:00",11144,13.37,19.76,14.29122,13.97579,13.0614,12.10262,11.43139,11.14926,11.09289,11.11028,11.00952,11.01528,10.98159,10.97109,10.91763,8.783702,80.13507,11.25961,8.380064,76.00614,11.0061,211109,180759,11.524,22.27,30,19.5,89.8,9.78,2.01,8.08,0.47,0.5,3.86,11.23,3.04,0,2.67,1.878,4.39,11.92,1.18,14.49331,10.99799
"2021-11-09 17:20:00",11145,13.38,19.14,13.91912,13.47796,12.88986,12.08682,11.40939,11.12026,11.10092,11.09066,11.00308,11.00289,10.98852,10.98467,10.92294,8.733163,79.64013,11.24122,8.399014,76.1925,11.0143,211109,181759,11.483,22.26,30.01,19.51,89.36,9.74,1.88,7.57,0.42,0.44,3.85,11.19,2.78,0,2.67,1.883,4.39,11.92,1.19,14.49434,11.0034
"2021-11-09 17:30:00",11146,13.36,18.56,13.32183,12.99291,12.54458,12.0241,11.38925,11.1181,11.10348,11.09179,10.99386,11.00439,10.99194,10.98638,10.92843,8.756794,79.82071,11.22222,8.360264,75.83994,11.01369,211109,182759,11.449,22.24,30.01,19.51,89.11,9.72,1.71,6.88,0.47,0.49,3.84,11.16,2.98,0,2.68,1.884,4.39,11.91,1.17,14.49676,11.0072
"2021-11-09 17:40:00",11147,13.35,18.01,13.19775,12.76284,12.44369,11.9992,11.34661,11.13769,11.10549,11.0664,10.99069,11.00381,10.99203,10.98461,10.93176,8.743286,79.68734,11.21666,8.365254,75.88852,11.01556,211109,183759,11.436,22.23,30.01,19.51,88.91,9.71,1.99,8.02,0.48,0.5,3.85,11.2,2.79,0,2.68,1.886,4.39,11.89,1.18,14.49405,11.01007
"2021-11-09 17:50:00",11148,13.32,17.52,12.79733,12.49502,12.44457,12.03277,11.31442,11.13427,11.08294,11.04965,10.98428,11.00024,10.99188,10.99102,10.93551,8.741063,79.65512,11.21016,8.382185,76.0381,11.01324,211109,184759,11.382,22.21,30.01,19.51,88.35,9.66,1.62,6.51,0.45,0.47,3.85,11.21,2.74,0,2.68,1.89,4.39,11.89,1.18,14.49241,11.00946
"2021-11-09 18:00:00",11149,13.33,17.06,12.46032,12.23287,12.18096,12.00009,11.30255,11.1307,11.10296,11.05355,10.98419,11.00085,10.99029,10.9783,10.93197,8.748559,79.7354,11.21666,8.384073,76.05696,11.0143,211109,185759,11.369,22.2,30.02,19.51,88.12,9.63,1.69,6.8,0.45,0.47,3.83,11.15,2.89,0,2.69,1.891,4.39,11.89,1.18,14.49553,11.0083
"2021-11-09 18:10:00",11150,13.3,16.65,12.04092,11.91912,11.79449,11.97503,11.29995,11.13006,11.0978,11.05053,10.98837,11.00292,10.99206,10.97698,10.93725,8.735443,79.62229,11.2202,8.411048,76.29947,11.01308,211109,190759,11.382,22.21,30.01,19.51,88.3,9.65,1.79,7.2,0.52,0.54,3.85,11.21,2.69,0,2.69,1.892,4.39,11.89,1.18,14.49493,11.0096
"2021-11-09 18:20:00",11151,13.33,16.26,11.82461,11.75991,11.48696,11.99407,11.28793,11.11874,11.06448,11.04199,10.98208,11.00204,10.98501,10.97491,10.93334,8.726823,79.54373,11.2202,8.390447,76.1126,11.01308,211109,191759,11.382,22.21,30.02,19.51,88.35,9.66,1.46,5.88,0.38,0.41,3.84,11.16,2.97,0,2.69,1.894,4.39,11.87,1.18,14.49332,11.00688
"2021-11-09 18:30:00",11152,13.12,15.96,11.70083,11.54113,11.46588,11.99337,11.27041,11.12527,11.06127,11.05117,10.98495,11.0046,10.98159,10.97314,10.9092,8.731367,79.58663,11.22097,8.348372,75.69303,10.99139,211109,192759,11.36,22.2,30.02,19.51,87.91,9.61,1.88,7.58,0.49,0.51,3.85,11.19,2.88,0,2.69,1.896,4.39,11.72,1.17,14.49518,10.98411
"2021-11-09 18:40:00",11153,13.25,15.83,11.3417,11.2778,11.3547,11.97366,11.15542,11.12182,11.05108,11.05953,10.98413,11.00381,10.98666,10.97488,10.89993,8.714956,79.43744,11.22115,8.334095,75.56305,10.99108,211109,193759,11.294,22.17,30.03,19.52,87.34,9.57,1.64,6.61,0.42,0.44,3.86,11.23,2.86,0,2.69,1.897,4.39,11.8,1.19,14.49607,10.9762
"2021-11-09 18:50:00",11154,13.26,15.58,11.12783,11.07391,11.14749,12.03466,11.13647,11.1174,11.06289,11.06695,10.99386,11.00335,10.98611,10.98113,10.89746,8.668441,79.00489,11.21649,8.353158,75.73513,10.99063,211109,194759,11.219,22.15,30.07,19.54,85.7,9.4,1.28,5.17,0.35,0.37,3.87,11.25,2.61,0,2.7,1.9,4.39,11.81,1.18,14.49436,10.98363
"2021-11-09 19:00:00",11155,13.32,15.28,10.89855,10.82592,10.92205,12.04577,11.13235,11.12399,11.06225,11.07067,11.00665,11.00295,10.98184,10.9736,10.89498,8.692588,79.21992,11.21371,8.317699,75.40194,10.98396,211109,195759,11.219,22.15,30.07,19.54,85.59,9.39,1.62,6.53,0.46,0.48,3.92,11.4,2.58,0,2.7,1.901,4.39,11.85,1.19,14.49511,10.9703
"2021-11-09 19:10:00",11156,13.29,14.99,10.72421,10.66094,10.8161,12.0885,11.12564,11.10324,11.06347,11.07513,11.01315,10.99404,10.97674,10.96899,10.89843,8.665315,78.97277,11.21448,8.303598,75.28083,10.98784,211109,200759,11.195,22.15,30.08,19.55,85.26,9.36,1.51,6.08,0.43,0.45,3.87,11.24,2.63,0,2.7,1.9,4.39,11.85,1.17,14.49789,10.98419
"2021-11-09 19:20:00",11157,13.28,14.7,10.49053,10.39865,10.49328,12.09979,11.13531,11.10366,11.06487,11.07311,11.01385,10.99035,10.96877,10.96237,10.89111,8.665728,78.95548,11.2029,8.282442,75.0921,10.98954,211109,201759,11.228,22.16,30.07,19.54,85.83,9.42,1.55,6.26,0.38,0.4,3.86,11.23,2.93,0,2.7,1.9,4.39,11.86,1.18,14.49425,10.97716
"2021-11-09 19:30:00",11158,13.29,14.39,10.17773,10.11697,10.1174,12.0043,11.14892,11.09847,11.06664,11.07794,11.00518,10.98422,10.96127,10.96002,10.8876,8.685468,79.13053,11.20027,8.29805,75.20092,10.97079,211109,202759,11.226,22.15,30.06,19.54,85.69,9.4,1.45,5.86,0.37,0.39,3.86,11.23,2.59,0,2.7,1.9,4.39,11.85,1.17,14.49332,10.96677
"2021-11-09 19:40:00",11159,13.29,14.06,10.00945,9.934504,9.972773,12.05523,11.1314,11.08819,11.06729,11.07958,11.0053,10.9847,10.95953,10.95706,10.88168,8.646819,78.77583,11.19888,8.246814,74.76144,10.98521,211109,203759,11.215,22.15,30.07,19.55,85.57,9.39,1.25,5.06,0.37,0.39,3.88,11.28,2.92,0,2.7,1.899,4.39,11.83,1.18,14.4959,10.96
"2021-11-09 19:50:00",11160,13.28,13.74,9.862299,9.832392,9.883387,12.01687,11.13336,11.08602,11.07131,11.06701,10.98116,10.97848,10.95153,10.95196,10.8829,8.649185,78.78169,11.19022,8.229915,74.57857,10.96801,211109,204759,11.209,22.15,30.07,19.55,85.41,9.37,1.69,6.82,0.46,0.49,3.87,11.24,2.72,0,2.7,1.901,4.39,11.83,1.17,14.49514,10.95856
"2021-11-09 20:00:00",11161,13.29,13.5,9.893702,9.968653,9.935022,11.96963,11.13909,11.08502,11.07464,11.0762,10.98068,10.9754,10.9522,10.94274,10.8847,8.626989,78.57301,11.18666,8.214025,74.4325,10.96677,211109,205759,11.22,22.15,30.07,19.54,85.43,9.37,1.81,7.29,0.47,0.49,3.85,11.19,2.76,0,2.7,1.902,4.39,11.83,1.18,14.49189,10.96237
"2021-11-09 20:10:00",11162,13.28,13.37,10.20965,9.96081,10.14742,12.04357,11.13778,11.09469,11.07626,11.07351,10.97018,10.97701,10.94641,10.93893,10.88705,8.626103,78.55612,11.18172,8.242762,74.69602,10.96863,211109,210759,11.21,22.15,30.07,19.54,85.42,9.37,1.21,4.88,0.4,0.42,3.86,11.22,2.71,0,2.7,1.902,4.39,11.84,1.17,14.49477,10.96245
"2021-11-09 20:20:00",11163,13.07,13.33,10.17919,10.0122,10.12353,11.87255,11.1502,11.09265,11.07965,11.0614,10.96374,10.97811,10.93884,10.94027,10.88647,8.621563,78.51321,11.18095,8.232364,74.60232,10.96894,211109,211759,11.22,22.15,30.06,19.54,85.57,9.39,1.67,6.75,0.46,0.48,3.88,11.28,2.73,0,2.7,1.902,4.39,11.64,1.18,14.49315,10.96243
"2021-11-09 20:30:00",11164,13.2,13.46,10.37121,9.990229,10.14343,11.7536,11.15127,11.09661,11.08142,11.05172,10.95983,10.96652,10.93218,10.93673,10.89166,8.616688,78.47749,11.18574,8.264958,74.91571,10.97932,211109,212759,11.223,22.15,30.06,19.54,85.52,9.38,2.15,8.64,0.41,0.43,3.87,11.26,3.98,0,2.7,1.902,4.39,11.63,1.18,14.49311,10.97102
"2021-11-09 20:40:00",11165,13.2,13.49,10.32299,9.973566,9.992884,11.89669,11.14355,11.0986,11.07961,11.06185,10.95947,10.95919,10.93588,10.93801,10.89028,8.626665,78.58109,11.1927,8.27661,75.01894,10.97792,211109,213759,11.221,22.15,30.07,19.54,85.5,9.38,1.23,4.96,0.38,0.41,3.86,11.21,2.99,0,2.7,1.901,4.39,11.76,1.18,14.49591,10.96681
"2021-11-09 20:50:00",11166,13.19,13.48,10.18466,9.982782,10.39019,11.79659,11.14758,11.0953,11.07504,11.06133,10.95788,10.95706,10.93951,10.93368,10.87728,8.633634,78.64817,11.19469,8.253522,74.80104,10.97296,211109,214759,11.216,22.15,30.06,19.54,85.35,9.37,1.88,7.57,0.47,0.49,3.86,11.23,2.66,0,2.7,1.903,4.39,11.77,1.17,14.49436,10.95697
"2021-11-09 21:00:00",11167,13.24,13.42,10.03381,9.857325,10.16043,11.81704,11.14282,11.09948,11.07672,11.05798,10.95645,10.95886,10.93597,10.93145,10.87701,8.621919,78.52996,11.18837,8.205327,74.35655,10.96847,211109,215759,11.218,22.14,30.06,19.54,85.38,9.37,1.38,5.57,0.36,0.38,3.9,11.35,2.74,0,2.7,1.904,4.39,11.8,1.18,14.49203,10.95953
"2021-11-09 21:10:00",11168,13.24,13.34,10.01452,9.740442,9.96026,11.83483,11.14752,11.09759,11.07363,11.06164,10.96313,10.95989,10.93026,10.93121,10.86938,8.619875,78.51215,11.18882,8.210282,74.39835,10.96661,211109,220759,11.213,22.14,30.06,19.54,85.32,9.36,1.35,5.44,0.35,0.38,3.88,11.29,2.5,0,2.7,1.903,4.39,11.8,1.17,14.4941,10.95261
"2021-11-09 21:20:00",11169,13.24,13.23,9.933405,9.740351,10.08196,11.84002,11.14868,11.10226,11.06771,11.06881,10.96621,10.96288,10.93295,10.928,10.8644,8.616454,78.4819,11.18929,8.231901,74.59425,10.96661,211109,221759,11.211,22.14,30.06,19.54,85.18,9.35,2.49,10.01,0.49,0.51,3.86,11.21,2.59,0,2.7,1.904,4.39,11.8,1.18,14.49583,10.94732
"2021-11-09 21:30:00",11170,13.22,13.12,9.820063,9.841272,9.766657,11.86279,11.14504,11.09951,11.06637,11.06802,10.98324,10.96462,10.94036,10.93005,10.86401,8.614981,78.46646,11.18822,8.264422,74.88894,10.96661,211109,222759,11.214,22.15,30.06,19.54,85.23,9.35,1.17,4.73,0.37,0.39,3.85,11.21,2.8,0,2.71,1.905,4.39,11.79,1.17,14.49289,10.9458
"2021-11-09 21:40:00",11171,13.24,13.08,10.61733,10.76916,10.35461,11.8493,11.14569,11.10363,11.0718,11.07858,10.98345,10.96322,10.94039,10.93719,10.86703,8.622695,78.54001,11.19007,8.332542,75.50579,10.96646,211109,223759,11.21,22.14,30.06,19.54,85.12,9.34,1.8,7.27,0.42,0.44,3.85,11.19,2.79,0,2.71,1.905,4.39,11.8,1.18,14.49499,10.94594
"2021-11-09 21:50:00",11172,13.25,13.45,13.10793,13.63055,12.73608,11.86035,11.14382,11.10882,11.08373,11.08077,10.99236,10.95913,10.93594,10.93798,10.86547,8.649456,78.79906,11.19842,8.387763,76.0066,10.96661,211109,224759,11.204,22.14,30.06,19.54,85.31,9.36,1.5,6.06,0.39,0.41,3.86,11.22,2.72,0,2.71,1.905,4.39,11.79,1.19,14.49664,10.94569
"2021-11-09 22:00:00",11173,13.24,14.27,15.26922,14.99972,14.59561,11.83489,11.1462,11.1101,11.08459,11.07528,10.99667,10.95883,10.9407,10.93853,10.87408,8.64358,78.74633,11.19888,8.365256,75.80266,10.96661,211109,225759,11.201,22.14,30.07,19.54,85.24,9.36,1.65,6.66,0.4,0.42,3.87,11.26,2.74,0,2.71,1.908,4.39,11.8,1.18,14.49464,10.95293
"2021-11-09 22:10:00",11174,13.23,15.27,16.69869,15.94589,15.70391,11.82186,11.15112,11.10995,11.08441,11.07171,11.01534,10.9634,10.94396,10.93929,10.88018,8.676355,79.0745,11.21511,8.424162,76.33857,10.96785,211109,230759,11.211,22.15,30.06,19.54,85.43,9.37,1.72,6.94,0.42,0.44,3.85,11.21,2.77,0,2.71,1.908,4.39,11.79,1.19,14.49499,10.95996
"2021-11-09 22:20:00",11175,13.24,16.31,16.90768,16.38937,15.92971,11.81487,11.1603,11.12341,11.09017,11.07971,11.02581,10.96917,10.94991,10.93221,10.87808,8.720658,79.4906,11.22176,8.45453,76.61163,10.96661,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",14.49444,10.96057
"2021-11-09 22:30:00",11176,13.25,17.26,17.2106,16.49761,16.56744,11.75973,11.76007,11.14224,11.09564,11.08355,11.02731,10.99426,10.96688,10.93163,10.8825,8.739879,79.70819,11.24493,8.418113,76.2843,10.96815,211109,232759,11.78,22.41,29.98,19.48,93.33,10.11,1.28,5.16,0.33,0.35,3.85,11.19,2.67,0,2.68,1.89,4.39,11.78,1.18,14.49156,10.96546
"2021-11-09 22:40:00",11177,13.24,18.05,17.27813,16.74465,16.68487,11.72497,11.66375,11.1477,11.10479,11.09323,11.03256,11.01052,10.97244,10.94146,10.88384,8.754698,79.84487,11.2457,8.34773,75.64483,10.96724,211109,233759,11.745,22.4,29.99,19.49,93.18,10.1,1.32,5.35,0.34,0.36,3.84,11.18,2.55,0,2.68,1.888,4.39,11.78,1.17,14.49098,10.97136
"2021-11-09 22:50:00",11178,13.23,18.66,17.21423,16.81042,16.54955,11.63473,11.59591,11.3518,11.12029,11.10705,11.04666,11.04162,10.97982,10.96319,10.89575,8.792878,80.35775,11.33482,8.332538,75.50746,10.9674,211109,234759,11.712,22.37,29.98,19.49,92.78,10.07,1.44,5.8,0.33,0.35,3.85,11.2,2.69,0,2.68,1.886,4.39,11.78,1.18,14.49336,10.97449
